@RELATION blinking

@ATTRIBUTE frames_since_experiment_started NUMERIC
@ATTRIBUTE frames_since_the_last_blink NUMERIC
@ATTRIBUTE is_blink NUMERIC
@ATTRIBUTE attention_level {True, False}
@DATA
43337,64779,0,False
43367,64809,0,False
43398,64840,0,False
43428,64870,0,False
43458,64900,0,False
43489,64931,0,False
43519,21592,1,False
43549,65141,0,False
43580,65172,0,False
43610,22023,1,False
43640,65663,0,False
43670,65693,0,True
43701,21679,1,True
43731,65410,0,True
43761,65440,0,True
43792,65471,0,False
43822,65501,0,False
43852,65531,0,False
43883,65562,0,False
43913,65592,0,False
43943,65622,0,False
43973,65652,0,False
44004,65683,0,False
44034,65713,0,False
44064,65743,0,False
44095,65774,0,False
44125,65804,0,False
44155,65834,0,False
44186,21896,1,False
44216,66112,0,False
44246,66142,0,False
44276,22373,1,True
44307,66680,0,True
44337,66710,0,True
44367,66740,0,True
44398,22022,1,True
44428,22402,1,True
44458,66860,0,True
44489,66891,0,True
44519,66921,0,True
44549,66951,0,True
44580,66982,0,False
44610,67012,0,False
44640,67042,0,False
44670,67072,0,False
44701,67103,0,False
44731,67133,0,True
44761,67163,0,True
44792,67194,0,True
44822,67224,0,True
44852,22326,1,False
44883,67209,0,False
44913,67239,0,False
44943,67269,0,False
44973,67299,0,False
45004,67330,0,False
45034,67360,0,False
45064,67390,0,False
45095,67421,0,False
45125,67451,0,False
45155,67481,0,True
45186,22593,1,True
45216,67809,0,True
45246,67839,0,True
45276,67869,0,True
45307,67900,0,True
45337,67930,0,True
45367,67960,0,True
45398,67991,0,True
45428,68021,0,False
45458,68051,0,False
45489,22895,1,False
45519,68414,0,False
45549,68444,0,False
45580,68475,0,False
45610,68505,0,False
45640,68535,0,False
45670,68565,0,True
45701,68596,0,False
45731,68626,0,False
45761,68656,0,False
45792,68687,0,True
45822,68717,0,True
45852,68747,0,True
45883,68778,0,False
45913,68808,0,True
45943,68838,0,True
45973,23028,1,True
46004,69032,0,True
46034,69062,0,False
46064,69092,0,False
46125,69153,0,False
46155,69183,0,False
46186,69214,0,False
46216,69244,0,False
46246,69274,0,False
46276,69304,0,False
46277,69305,0,False
46337,23272,1,False
46398,69670,0,False
46428,69700,0,False
46489,69761,0,True
46549,23282,1,True
46580,69862,0,False
46610,69892,0,False
46640,69922,0,False
46670,69952,0,False
46701,69983,0,True
46731,70013,0,False
46761,70043,0,False
46792,70074,0,False
46822,70104,0,False
46852,70134,0,False
46883,70165,0,False
46913,70195,0,False
46943,23661,1,False
46973,70634,0,False
47004,70665,0,False
47034,70695,0,False
47064,70725,0,True
47095,70756,0,True
47125,70786,0,False
47155,70816,0,False
47186,70847,0,False
47216,70877,0,False
47246,70907,0,False
47277,70938,0,False
47307,70968,0,False
47337,70998,0,False
47367,71028,0,False
47398,71059,0,False
47428,71089,0,False
47458,71119,0,False
47489,71150,0,False
47519,23493,1,False
47549,71042,0,False
47580,71073,0,False
47610,71103,0,False
47640,71133,0,False
47670,71163,0,False
47701,71194,0,False
47731,71224,0,False
47761,71254,0,False
47792,71285,0,True
47822,71315,0,True
47852,71345,0,False
47883,71376,0,True
47913,71406,0,True
47943,71436,0,False
47973,71466,0,False
48004,23803,1,False
48034,71837,0,False
48064,71867,0,True
48095,24288,1,True
48125,72413,0,True
48155,72443,0,False
48186,72474,0,False
48216,72504,0,False
48246,72534,0,False
48277,23997,1,False
48307,72304,0,True
48337,72334,0,False
48367,72364,0,True
48398,72395,0,True
48428,72425,0,False
48458,24463,1,False
48489,72952,0,False
48519,72982,0,False
48549,73012,0,False
48580,73043,0,False
48610,73073,0,False
48640,73103,0,False
48670,73133,0,False
48701,73164,0,False
48731,73194,0,False
48761,73224,0,False
48792,24691,1,False
48822,73513,0,False
48852,73543,0,False
48883,73574,0,False
48913,73604,0,False
48943,73634,0,False
48973,73664,0,False
49004,73695,0,False
49034,73725,0,False
49064,73755,0,False
49095,73786,0,False
49125,73816,0,False
49155,73846,0,False
49186,24364,1,False
49216,73580,0,False
49246,73610,0,False
49277,73641,0,False
49307,73671,0,False
49337,73701,0,False
49367,73731,0,False
49398,73762,0,False
49428,73792,0,False
49458,73822,0,False
49489,25132,1,True
49519,74651,0,False
49549,74681,0,False
49580,74712,0,False
49610,74742,0,False
49640,74772,0,False
49670,74802,0,False
49701,74833,0,False
49731,74863,0,True
49761,24629,1,True
49792,74421,0,True
49822,74451,0,True
49852,74481,0,False
49883,74512,0,False
49913,74542,0,True
49943,74572,0,True
49973,74602,0,True
50004,74633,0,True
50034,74663,0,True
50064,74693,0,True
50095,74724,0,True
50125,74754,0,False
50155,74784,0,False
50186,74815,0,False
50216,74845,0,False
50246,74875,0,False
50277,74906,0,False
50307,25478,1,False
50337,75815,0,False
50367,75845,0,False
50398,75876,0,False
50428,75906,0,False
50458,75936,0,False
50489,75967,0,False
50519,75997,0,False
50549,76027,0,False
50580,76058,0,False
50610,76088,0,False
50640,76118,0,False
129,129,0,False
159,159,0,True
189,189,0,True
220,220,0,True
250,250,0,True
280,280,0,True
311,311,0,True
341,341,0,True
371,371,0,True
402,19,1,True
432,451,0,True
462,481,0,True
492,465,1,True
523,988,0,False
553,1018,0,False
583,1048,0,False
614,1079,0,False
644,1109,0,False
674,1139,0,False
705,1170,0,False
735,1200,0,False
1674,1202,1,False
1705,2907,0,False
1735,532,1,False
1765,2297,0,False
1795,2327,0,False
1826,1298,1,False
1856,550,1,False
1886,1332,1,False
1917,3249,0,False
1947,608,1,False
1977,1371,1,False
2008,3379,0,False
2038,3409,0,False
2068,3439,0,False
2099,3470,0,False
2129,649,0,False
2159,1506,1,False
2189,674,1,False
2220,1544,1,False
2250,3794,0,False
2280,3824,0,False
2311,3855,0,False
2341,3885,0,False
2371,3915,0,False
2402,3946,0,False
2432,1714,1,False
2462,4176,0,False
2492,784,1,False
2523,3307,0,False
2553,3337,0,False
2583,1802,1,False
2614,4416,0,False
2644,4446,0,False
2674,4476,0,False
2705,4507,0,False
2735,926,1,False
2765,3691,0,False
2795,3721,0,False
2826,3752,0,True
2856,3782,0,True
2886,3812,0,True
2917,3843,0,True
2947,3873,0,True
2977,3903,0,False
3008,3934,0,False
3038,3964,0,True
3068,3994,0,False
3099,4025,0,False
3129,4055,0,False
3159,4085,0,False
3189,4115,0,False
3220,4146,0,False
3250,4176,0,False
3280,4206,0,False
3311,4237,0,False
3341,4267,0,False
3371,4297,0,False
3402,4328,0,False
3432,4358,0,False
3462,4388,0,False
3492,4418,0,True
3523,1522,1,True
3553,5075,0,True
3583,5105,0,True
3614,5136,0,False
3644,5166,0,False
3674,5196,0,False
3705,5227,0,False
3735,5257,0,False
3765,1595,1,False
3795,2207,1,False
3826,6033,0,True
3856,1647,1,True
3886,2246,1,False
3917,6163,0,False
3947,1709,1,False
3977,2276,1,False
4008,6284,0,False
4038,6314,0,False
4068,6344,0,False
4098,1824,1,False
4129,5953,0,False
4159,2337,1,False
4189,6526,0,False
4220,1889,1,False
4250,6139,0,False
4280,6169,0,False
4311,1941,1,False
4341,6282,0,False
4371,1954,1,False
4402,6356,0,False
4432,2483,1,False
4462,1971,1,False
4492,1984,1,False
4523,6507,0,False
4553,2005,1,False
4583,6588,0,False
4614,6619,0,True
4644,6649,0,False
4674,2051,1,False
4705,2663,1,False
4735,7398,0,False
4765,7428,0,False
4795,7458,0,False
4826,2156,1,True
4856,2700,1,True
4886,7586,0,False
4917,7617,0,True
4947,2239,1,False
4977,7216,0,False
5008,7247,0,True
5038,7277,0,False
5068,2289,1,False
5098,7387,0,True
5129,2835,1,True
5159,7994,0,True
5189,8024,0,True
5220,8055,0,True
5250,8085,0,False
5280,2441,1,True
5311,7752,0,True
5341,7782,0,True
5371,7812,0,True
5402,7843,0,True
5432,2989,1,True
5462,8451,0,True
5492,8481,0,True
5523,8512,0,True
5553,2989,0,True
5583,8572,0,False
5614,8603,0,False
5644,2614,0,False
5674,8288,0,False
5705,2664,1,False
5735,8399,0,True
5765,8429,0,False
5795,8459,0,False
5826,2716,1,False
5856,8572,0,True
5886,8602,0,True
5917,8633,0,True
5947,2796,1,True
5977,3177,1,False
6008,9185,0,False
6038,9215,0,False
6068,9245,0,False
6098,9275,0,False
6129,9306,0,False
6159,9336,0,False
6189,9366,0,True
6220,3044,1,True
6250,9294,0,True
6280,9324,0,False
6311,9355,0,False
6341,9385,0,False
6371,3322,1,False
6402,3322,0,False
6432,3105,1,True
6462,9567,0,True
6492,9597,0,True
6523,3152,1,False
6553,9705,0,False
6583,9735,0,False
6614,9766,0,False
6644,9796,0,False
6674,3459,1,False
6705,10164,0,False
6735,10194,0,False
6765,3551,1,False
6795,10346,0,False
6826,10377,0,False
6856,10407,0,True
6886,10437,0,True
6917,10468,0,True
6947,10498,0,True
6977,10528,0,True
7008,10559,0,True
7038,10589,0,True
7068,10619,0,True
7098,10649,0,True
7129,10680,0,True
7159,10710,0,True
7189,3511,1,True
7220,3715,1,True
7250,10965,0,True
7280,10995,0,True
7311,3770,1,True
7341,11111,0,True
7371,3596,1,True
7402,10998,0,False
7432,11028,0,False
7462,11058,0,False
7492,3888,1,False
7523,11411,0,False
7553,11441,0,True
7583,11471,0,True
7614,11502,0,False
7644,11532,0,False
7674,3937,1,True
7705,3774,1,True
7735,11509,0,True
7765,11539,0,True
7795,11569,0,True
7826,11600,0,False
7856,3848,1,False
7886,11734,0,False
7917,11765,0,False
7947,11795,0,False
7977,11825,0,False
8008,11856,0,False
8038,11886,0,False
8068,3956,1,False
8098,4149,1,True
8129,12278,0,False
8159,12308,0,False
8189,12338,0,False
8220,4200,1,False
8250,12450,0,False
8280,4072,1,False
8311,12383,0,False
8341,4263,1,False
8371,4102,1,False
8402,12504,0,False
8432,12534,0,False
8462,12564,0,False
8492,12594,0,False
8523,12625,0,False
8553,4172,1,False
8583,12755,0,True
8614,12786,0,False
8644,4223,1,True
8674,12897,0,False
8705,12928,0,False
8735,4504,1,False
8765,13269,0,False
8795,13299,0,False
8826,13330,0,False
8856,13360,0,True
8886,13390,0,True
8917,13421,0,False
8947,4374,1,True
8977,13351,0,False
9008,13382,0,False
9038,13412,0,False
9068,13442,0,False
9098,13472,0,False
9129,13503,0,False
9159,13533,0,False
9189,13563,0,True
9220,13594,0,True
9250,4481,1,True
9280,13761,0,True
9311,13792,0,False
9341,13822,0,False
9371,13852,0,False
9402,4579,1,False
9432,4579,0,False
9462,4579,0,False
9492,14071,0,False
9523,4940,1,True
9553,14493,0,False
9583,14523,0,False
9614,4683,1,True
9644,14327,0,True
9674,4995,1,True
9705,14700,0,False
9735,14730,0,False
9765,14760,0,False
9795,14790,0,False
9826,14821,0,False
9856,14851,0,False
9886,14881,0,False
9917,14912,0,True
9947,5156,1,True
9977,15133,0,True
10008,15164,0,True
10038,15194,0,True
10068,15224,0,True
10098,15254,0,True
10129,15285,0,False
10159,15315,0,False
10189,15345,0,True
10220,15376,0,True
10250,15406,0,True
10280,5130,1,True
10311,15441,0,False
10341,15471,0,False
10371,5241,1,False
10402,5168,1,False
10432,15600,0,True
10462,15630,0,True
10492,5190,1,True
10523,15713,0,False
10553,15743,0,False
10583,15773,0,False
10614,15804,0,False
10644,15834,0,False
10674,15864,0,False
10705,15895,0,False
10735,5302,1,False
10765,16067,0,False
10795,16097,0,False
10826,5524,1,True
10856,16380,0,False
10886,5359,1,False
10917,5555,1,False
10947,5385,1,False
10977,5593,1,False
11008,16601,0,False
11038,16631,0,False
11068,16661,0,False
11098,16691,0,False
11129,16722,0,False
11189,16782,0,False
11220,5578,1,False
11280,5706,1,False
11311,17017,0,False
11371,5742,1,False
11402,17144,0,False
11462,5721,1,False
11492,17213,0,False
11523,17244,0,False
11553,5829,1,False
11583,17412,0,True
11644,17473,0,True
11674,17503,0,False
11705,17534,0,False
11735,5911,1,False
11765,5858,1,False
11795,17653,0,False
11826,5858,0,False
11856,17714,0,False
11886,17744,0,False
11917,6058,1,False
11947,5889,1,False
11977,17866,0,False
12008,17897,0,True
12038,17927,0,True
12068,6166,0,True
12099,5927,1,True
12129,18056,0,False
12159,18086,0,False
12189,18116,0,False
12220,6284,1,False
12250,18534,0,False
12280,18564,0,False
12311,18595,0,False
12341,6050,1,False
12371,18421,0,False
12402,18452,0,False
12432,18482,0,False
12462,18512,0,False
12492,18542,0,False
12523,6071,1,False
12553,18624,0,False
12583,18654,0,False
12614,6499,0,False
12644,19143,0,False
12674,19173,0,False
12705,6200,1,False
12735,18935,0,False
12765,6565,1,False
12795,19360,0,False
12826,6266,1,False
12856,6585,1,False
12886,19471,0,True
12917,19502,0,True
12947,6331,1,True
12977,19308,0,False
13008,19339,0,False
13038,19369,0,False
13068,19399,0,False
13099,19430,0,False
13129,6707,1,False
13159,6461,1,False
13189,19650,0,False
13220,19681,0,False
13250,6515,1,False
13280,19795,0,False
13311,6804,1,False
13341,20145,0,False
13371,20175,0,False
13402,6601,1,False
13432,6601,0,False
13462,20063,0,False
13492,20093,0,False
13523,20124,0,False
13553,6956,1,False
13583,20539,0,False
13614,20570,0,False
13644,20600,0,False
13674,20630,0,True
13705,20661,0,False
13735,20691,0,False
13765,7053,1,True
13795,20848,0,False
13826,20879,0,False
13856,7095,1,False
13886,20981,0,False
13917,6781,1,False
13947,20728,0,False
13977,20758,0,False
14008,20789,0,False
14038,7255,1,False
14068,6812,1,False
14098,20910,0,False
14129,20941,0,False
14159,20971,0,False
14189,21001,0,False
14220,21032,0,False
14250,6848,1,True
14280,21128,0,False
14311,21159,0,False
14341,21189,0,True
14371,6886,0,False
14402,21288,0,False
14432,21318,0,False
14462,21348,0,False
14492,21378,0,False
14523,7633,1,False
14553,22186,0,False
14583,6957,1,False
14614,7656,1,False
14644,22300,0,False
14674,7025,1,False
14705,7688,1,False
14735,22423,0,False
14765,7733,1,False
14795,22528,0,False
14826,22559,0,False
14856,22589,0,False
14886,22619,0,False
14917,22650,0,False
14947,22680,0,False
14977,22710,0,False
15008,22741,0,False
15038,22771,0,False
15068,22801,0,False
15098,7881,1,False
15129,23010,0,False
15159,23040,0,False
15189,23070,0,False
15220,23101,0,False
15250,23131,0,False
15280,23161,0,False
15311,23192,0,False
15341,23222,0,False
15371,7374,1,False
15402,8020,1,False
15432,23452,0,False
15462,23482,0,True
15492,23512,0,False
15523,7449,1,False
15553,7449,0,False
15583,23032,0,False
15614,23063,0,False
15644,23093,0,False
15674,23123,0,False
15705,7449,0,False
15735,23184,0,False
15765,8309,1,False
15795,24104,0,False
15826,7509,1,False
15856,23365,0,False
15886,23395,0,False
15917,7509,0,False
15947,23456,0,False
15977,8472,1,False
16008,24480,0,False
16038,7559,1,False
16068,7583,1,True
16098,8519,1,False
16129,24648,0,False
16159,8531,1,False
16189,24720,0,False
16220,7696,1,False
16250,7696,0,False
16280,23976,0,False
16311,24007,0,False
16341,24037,0,False
16371,24067,0,False
16402,7696,0,False
16432,8745,1,False
16462,25207,0,False
16492,7738,1,False
16523,8778,1,False
16553,8788,1,False
16583,25371,0,False
16614,25402,0,False
16644,25432,0,False
16674,25462,0,False
16705,25493,0,False
16735,25523,0,False
16765,7971,1,False
16795,8823,1,False
16826,7994,1,False
16856,8858,1,False
16886,8019,1,False
16917,8895,1,False
16947,25842,0,False
16977,8074,1,False
17008,25082,0,False
17038,25112,0,False
17068,8099,1,False
17098,25197,0,False
17129,9022,1,False
17159,26181,0,False
17189,26211,0,False
17220,8169,1,False
17250,25419,0,False
17280,25449,0,False
17311,25480,0,False
17341,25510,0,False
17371,8287,1,False
17402,8298,1,True
17432,9127,1,False
17462,8331,1,False
17492,25823,0,False
17523,8345,1,False
17553,9201,1,False
17583,26784,0,False
17614,8390,1,False
17644,9246,1,False
17674,9265,1,False
17705,8448,1,False
17735,26183,0,False
17765,8462,1,False
17795,8484,1,False
17826,26310,0,False
17856,26340,0,False
17886,8498,1,False
17917,9414,1,False
17947,27361,0,False
17977,9451,1,False
18008,9482,1,False
18038,8564,1,True
18068,26632,0,True
18098,26662,0,False
18129,26693,0,False
18159,26723,0,False
18189,8564,0,False
18220,26784,0,False
18250,26814,0,False
18280,26844,0,False
18311,26875,0,False
18341,26905,0,False
18371,26935,0,False
18402,26966,0,False
18432,26996,0,False
18462,9880,1,False
18492,28372,0,True
18523,28403,0,True
18553,28433,0,False
18583,28463,0,False
18614,8735,1,False
18644,27379,0,False
18674,9937,1,False
18705,28642,0,False
18735,28672,0,True
18765,28702,0,True
18795,9937,0,True
18826,28763,0,True
18856,28793,0,True
18886,28823,0,False
18917,10011,1,False
18947,28958,0,False
18977,28988,0,False
19008,8996,1,False
19038,8996,0,False
19068,10076,1,False
19098,9029,1,False
19129,28158,0,False
19159,28188,0,False
19189,28218,0,False
19220,10110,0,False
19250,29360,0,False
19280,10110,0,False
19311,29421,0,False
19341,9233,1,False
19371,28604,0,False
19402,28635,0,False
19432,28665,0,False
19462,28695,0,True
19492,9304,1,True
19523,28827,0,True
19553,28857,0,True
19583,28887,0,True
19614,28918,0,False
19644,28948,0,False
19674,10275,1,False
19705,29980,0,False
19735,30010,0,False
19765,10302,1,False
19795,9487,1,True
19826,29313,0,False
19856,9528,1,False
19886,10350,1,False
19917,30267,0,False
19947,9589,1,False
19977,9608,1,False
20008,10400,1,False
20038,30438,0,False
20068,9645,1,False
20098,10462,1,False
20129,30591,0,False
20159,30621,0,False
20189,30651,0,False
20220,30682,0,False
20250,30712,0,False
20280,30742,0,False
20311,30773,0,False
20341,9775,1,False
20371,30146,0,False
20402,10632,1,False
20432,10632,0,True
20462,9833,1,False
20492,30325,0,False
20523,10690,1,False
20553,31243,0,False
20583,31273,0,True
20614,31304,0,True
20644,31334,0,True
20674,31364,0,False
20705,31395,0,False
20735,10761,1,False
20765,31526,0,False
20795,10027,1,False
20826,30853,0,True
20856,30883,0,True
20886,10092,1,True
20917,10101,1,True
20947,10848,1,True
20977,31825,0,True
21008,31856,0,True
21038,31886,0,False
21068,31916,0,False
21098,31946,0,False
21129,31977,0,False
21159,32007,0,False
21189,32037,0,False
21220,32068,0,False
21250,10921,1,False
21280,32201,0,False
21311,10394,1,False
21341,10952,1,False
21371,10966,1,False
21402,32368,0,False
21432,32398,0,False
21462,32428,0,False
21492,32458,0,True
21523,32489,0,False
21553,10588,1,False
21583,32171,0,False
21614,10588,0,False
21644,32232,0,False
21705,11079,0,True
21765,32844,0,True
21795,32874,0,True
21826,32905,0,False
21886,11148,1,False
21917,33065,0,False
21977,10808,1,False
22008,32816,0,False
22038,10808,0,False
22068,11252,1,False
22099,33351,0,False
22129,10868,1,False
22159,33027,0,False
22189,33057,0,False
22220,33088,0,False
22250,33118,0,False
22280,33148,0,False
22311,33179,0,False
22341,33209,0,False
22371,33239,0,False
22402,11455,1,False
22432,33887,0,False
22462,33917,0,False
22492,33947,0,False
22523,33978,0,True
22553,34008,0,False
22583,34038,0,True
22614,11112,1,True
22644,11112,0,True
22674,33786,0,True
22705,33817,0,True
22735,11164,1,False
22765,33929,0,False
22795,33959,0,False
22826,33990,0,False
22856,11694,1,False
22886,34580,0,False
22917,34611,0,False
22947,11745,1,False
22977,11241,1,False
23008,34249,0,False
23038,11790,1,False
23068,34858,0,False
23099,34889,0,False
23129,11835,1,False
23159,11329,1,False
23189,11865,1,False
23220,35085,0,False
23250,35115,0,False
23280,11916,1,False
